Transaction_ID,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T59919,C1059,Headphones,333,996.8850423544416,Credit Card,Completed
T59920,C2893,Laptop,472,50.7709694339202,Credit Card,Completed
T59921,C4201,Tablet,1,50.7709694339202,Credit Card,Completed
T59924,C009,Headphones,401,405.2324240354439,Paypal,Completed
T59929,C4865,Smartphone,115,539.28,Credit Card,Completed
T59932,C3493,Smartphone,6,883.3324164959691,Credit Card,Completed
T59938,C4191,Laptop,385,980.4007545877683,Cash,Completed
T59939,C2459,Coffee Machine,9,204.39646509514037,Paypal,Completed
T59940,C2342,Headphones,314,353.1095938151902,Credit Card,Completed
T59942,C109,Headphones,10,811.013795666148,Credit Card,Completed
T59946,C3820,Laptop,629,539.7118308519516,Cash,Completed
T59950,C2158,Headphones,842,50.7709694339202,Paypal,Completed
T59956,C3488,Tablet,472,50.7709694339202,Paypal,Completed
T59957,C3911,Tablet,321,407.6454074057025,Credit Card,Completed
T59958,C4121,Laptop,605,50.7709694339202,Paypal,Completed
T59959,C4953,Smartphone,6,357.58,Credit Card,Completed
T59960,C4930,Laptop,552,367.0417928378934,Credit Card,Completed
T59961,C1279,Laptop,465,50.7709694339202,Paypal,Completed
T59966,C976,Headphones,931,111.21889810722,Credit Card,Completed
T59967,C3945,Headphones,413,109.85684370520676,Cash,Completed
T59968,C2291,Smartphone,368,50.7709694339202,Cash,Completed
T59970,C4358,Coffee Machine,9,106.86817541891536,Credit Card,Completed
T59978,C3619,Tablet,996,418.5777625461897,Paypal,Completed
T59989,Unknown,Coffee Machine,225,50.7709694339202,Credit Card,Completed
T60004,C031,Smartphone,653,581.8306011750083,Pay Pal,Completed
T60006,C3318,Coffee Machine,493,63.03688627312227,Credit Card,Completed
T60009,C2738,Coffee Machine,8,50.7709694339202,Paypal,Completed
T60010,C1955,Tablet,9,818.6974420459816,Credit Card,Completed
T60011,C669,Tablet,664,436.521256498289,Credit Card,Completed
T60018,C4807,Headphones,5,50.7709694339202,Credit Card,Completed
T60020,C3040,Tablet,3,50.7709694339202,Credit Card,Completed
T60021,C1901,Tablet,230,337.4129305416272,Credit Card,Completed
T60027,C1758,Headphones,10,933.2979678553056,Credit Card,Completed
T60028,C1921,Tablet,9,386.7910709725953,Cash,Completed
T60032,C1150,Smartphone,2,509.2925780239218,Credit Card,Completed
T60034,C2198,Laptop,10,88.6602524786878,Credit Card,Completed
T60037,Unknown,Headphones,183,50.7709694339202,Credit Card,Completed
T60039,C4513,Tablet,617,50.7709694339202,Pay Pal,Completed
T60040,C3477,Laptop,2,782.1725062928572,Paypal,Completed
T60044,C4110,Tablet,883,877.2368725551586,Credit Card,Completed
T60050,C1101,Headphones,6,50.7709694339202,Pay Pal,Completed
T60052,C2474,Headphones,550,186.2521104761335,Pay Pal,Completed
T60059,Unknown,Headphones,384,50.7709694339202,Credit Card,Completed
T60060,C154,Smartphone,7,50.7709694339202,Cash,Completed
T60061,C4760,Headphones,538,50.7709694339202,Credit Card,Completed
T60063,C2056,Laptop,813,872.9,Paypal,Completed
T60067,C2247,Coffee Machine,4,803.6054789945863,Paypal,Completed
T60073,C1663,Tablet,775,50.7709694339202,Pay Pal,Completed
T60075,C2012,Laptop,223,777.086363748128,Pay Pal,Completed
T60080,C3737,Coffee Machine,761,635.0897235730799,Pay Pal,Completed
T60081,C860,Tablet,5,50.7709694339202,Cash,Completed
T60083,C4722,Tablet,1,50.7709694339202,Cash,Completed
T60084,C266,Headphones,616,50.7709694339202,Cash,Completed
T60086,C3080,Smartphone,3,776.2124382644239,Credit Card,Completed
T60088,C2962,Smartphone,514,50.7709694339202,Cash,Completed
T60094,C3214,Tablet,5,50.7709694339202,Pay Pal,Completed
T60097,C3996,Coffee Machine,747,50.7709694339202,Paypal,Completed
T60104,C2177,Laptop,6,955.6218707153782,Cash,Completed
T60105,C171,Tablet,4,50.7709694339202,Paypal,Completed
T60107,C1723,Headphones,957,50.7709694339202,Pay Pal,Completed
T60109,C2361,Tablet,581,566.6445270343481,Paypal,Completed
T60114,C533,Tablet,6,473.483855470689,Paypal,Completed
T60122,C1483,Smartphone,5,945.4885229090656,Credit Card,Completed
T60123,C3128,Smartphone,9,50.7709694339202,Pay Pal,Completed
T60124,C3495,Coffee,4,50.7709694339202,Cash,Completed
T60127,C2726,Tablet,6,618.0865593311022,Cash,Completed
T60130,C4670,Smartphone,4,50.7709694339202,Credit Card,Completed
T60131,C1857,Tablet,2,531.7186639291997,Pay Pal,Completed
T60133,C4382,Laptop,6,50.7709694339202,Paypal,Completed
T60144,C4432,Headphones,1,558.1849488281675,Credit Card,Completed
T60145,C897,Headphones,606,170.75160009948945,Pay Pal,Completed
T60147,C2121,Tablet,903,50.7709694339202,Paypal,Completed
T60153,C958,Tablet,479,358.24,Paypal,Completed
T60155,C304,Coffee Machine,2,50.7709694339202,Paypal,Completed
T60157,C3599,Coffee Machine,948,248.33997595655876,Cash,Completed
T60160,C1025,Tablet,3,50.7709694339202,Credit Card,Completed
T60166,C1666,Laptop,9,998.0128090733748,Paypal,Completed
T60173,C2584,Coffee Machine,152,50.7709694339202,Paypal,Completed
T60175,C1071,Headphones,625,50.7709694339202,Cash,Completed
T60179,C2253,Tablet,124,50.7709694339202,Paypal,Completed
T60181,C955,Smartphone,8,316.67000933272016,Paypal,Completed
T60184,Unknown,Tablet,3,348.15454457325075,Pay Pal,Completed
T60185,C991,Coffee Machine,5,50.7709694339202,Paypal,Completed
T60211,C1719,Headphones,424,580.83,Credit Card,Completed
T60217,C3401,Laptop,680,50.7709694339202,Credit Card,Completed
T60218,C4113,Laptop,3,50.7709694339202,Credit Card,Completed
T60223,C4081,Smartphone,7,355.4078483663054,Pay Pal,Completed
T60226,C066,Laptop,5,634.9165531345735,Paypal,Completed
T60227,C2077,Smartphone,949,50.7709694339202,Paypal,Completed
T60231,C3264,Tablet,352,50.7709694339202,Credit Card,Completed
T60238,C2420,Coffee Machine,194,457.9984634159171,Credit Card,Completed
T60240,C1609,Headphones,6,50.7709694339202,Paypal,Completed
T60243,C2066,Smartphone,9,50.7709694339202,Credit Card,Completed
T60245,C188,Smartphone,831,50.7709694339202,Paypal,Completed
T60249,C333,Laptop,8,50.7709694339202,Pay Pal,Completed
T60250,C1191,Laptop,957,50.7709694339202,Credit Card,Completed
T60252,C587,Coffee Machine,607,50.7709694339202,Paypal,Completed
T60256,C4817,Coffee Machine,8,50.7709694339202,Paypal,Completed
T60257,C2220,Tablet,811,644.3858234541887,Paypal,Completed
T60266,C3527,Tablet,889,50.7709694339202,Credit Card,Completed
T60270,C595,Tablet,315,50.7709694339202,Pay Pal,Completed
T60276,C2057,Headphones,938,671.6205003455273,Pay Pal,Completed
T60283,C4822,Coffee Machine,3,491.9230063347044,Pay Pal,Completed
T60291,C3117,Coffee Machine,564,87.86,Cash,Completed
T60292,C1044,Tablet,3,50.7709694339202,Pay Pal,Completed
T60294,Unknown,Headphones,840,50.7709694339202,Credit Card,Completed
T60295,C2622,Laptop,127,50.7709694339202,Paypal,Completed
T60298,C2034,Coffee,4,50.7709694339202,Pay Pal,Completed
T60301,C3298,Laptop,977,858.2135030306653,Pay Pal,Completed
T60303,C347,Coffee Machine,157,428.4019204996735,Paypal,Completed
T60309,C1661,Coffee Machine,789,52.69343908869059,Credit Card,Completed
T60312,C3280,Laptop,7,50.7709694339202,Pay Pal,Completed
T60321,C3774,Headphones,7,90.5425603178716,Credit Card,Completed
T60322,C2417,Laptop,432,190.7472990067452,Paypal,Completed
T60324,C3962,Tablet,5,50.7709694339202,Credit Card,Completed
T60327,C2196,Headphones,5,50.7709694339202,Paypal,Completed
T60333,C4698,Headphones,2,50.7709694339202,Paypal,Completed
T60335,C4546,Tablet,818,863.8785492802051,Pay Pal,Completed
T60338,C236,Laptop,332,50.7709694339202,Pay Pal,Completed
T60342,C4054,Tablet,5,50.7709694339202,Cash,Completed
T60343,C1144,Headphones,980,50.7709694339202,Credit Card,Completed
T60344,C2948,Headphones,506,50.7709694339202,Paypal,Completed
T60347,C1830,Tablet,940,959.1401070571178,Paypal,Completed
T60349,C1663,Laptop,4,50.7709694339202,Paypal,Completed
T60356,C035,Laptop,246,967.18,Credit Card,Completed
T60359,Unknown,Coffee Machine,6,50.7709694339202,Pay Pal,Completed
T60361,Unknown,Laptop,1,50.7709694339202,Credit Card,Completed
T60369,C4884,Headphones,661,50.7709694339202,Paypal,Completed
T60372,C4850,Tablet,10,50.7709694339202,Credit Card,Completed
T60373,C2058,Smartphone,358,50.7709694339202,Credit Card,Completed
T60376,C4412,Tablet,5,708.5071762665054,Credit Card,Completed
T60379,Unknown,Tablet,980,50.7709694339202,Paypal,Completed
T60381,C2023,Headphones,695,50.7709694339202,Credit Card,Completed
T60384,C1017,Tablet,6,50.7709694339202,Cash,Completed
T60385,C2366,Coffee Machine,5,50.7709694339202,Paypal,Completed
T60387,C3439,Headphones,6,412.9135879758924,Credit Card,Completed
T60393,C4392,Smartphone,458,62.91404010863744,Cash,Completed
T60395,C3554,Laptop,7,812.2053973410943,Paypal,Completed
T60399,C2471,Headphones,6,554.5009123034571,Credit Card,Completed
T60401,C560,Coffee Machine,332,272.1281709042265,Credit Card,Completed
T60407,C4946,Laptop,823,50.7709694339202,Credit Card,Completed
T60408,C3745,Headphones,562,594.1588994554819,Cash,Completed
T60423,C043,Smartphone,372,50.7709694339202,Paypal,Completed
T60426,C2873,Smartphone,253,50.7709694339202,Credit Card,Completed
T60438,C1597,Smartphone,6,788.8281514482261,Pay Pal,Completed
T60441,C960,Coffee Machine,6,793.4270803171178,Credit Card,Completed
T60448,C3017,Smartphone,987,682.4845574708909,Pay Pal,Completed
T60451,C2463,Laptop,9,50.7709694339202,Credit Card,Completed
T60456,C3049,Coffee Machine,4,50.7709694339202,Credit Card,Completed
T60467,C2892,Laptop,10,603.3582023658146,Paypal,Completed
T60477,C3484,Headphones,349,609.6784712677121,Paypal,Completed
T60479,C086,Headphones,2,570.3867848248348,Paypal,Completed
T60481,C4248,Laptop,740,50.7709694339202,Paypal,Completed
T60482,C443,Laptop,470,50.7709694339202,Paypal,Completed
T60485,C3881,Laptop,2,50.7709694339202,Paypal,Completed
T60489,C1409,Coffee Machine,8,383.74,Pay Pal,Completed
T60501,C187,Smartphone,514,131.48169871237087,Cash,Completed
T60510,C3911,Tablet,8,50.7709694339202,Cash,Completed
T60512,C337,Tablet,624,50.7709694339202,Cash,Completed
T60521,C4066,Coffee Machine,7,186.89224323539128,Paypal,Completed
T60523,C2900,Tablet,7,164.66914267471054,Paypal,Completed
T60526,C085,Headphones,938,50.7709694339202,Paypal,Completed
T60534,C2125,Laptop,5,701.4463800472075,Paypal,Completed
T60536,C765,Smartphone,9,50.7709694339202,Paypal,Completed
T60539,C880,Coffee Machine,6,50.7709694339202,Paypal,Completed
T60542,C2836,Coffee Machine,6,528.9918554398455,Paypal,Completed
T60543,C3120,Smartphone,10,718.25,Credit Card,Completed
T60544,C2866,Tablet,7,726.7916490411899,Pay Pal,Completed
T60545,C1452,Laptop,784,649.9172881088139,Cash,Completed
T60546,C3420,Smartphone,879,50.7709694339202,Credit Card,Completed
T60548,C1537,Tablet,399,50.7709694339202,Paypal,Completed
T60549,C4407,Tablet,6,50.7709694339202,Paypal,Completed
T60553,C4306,Laptop,7,608.910990938753,Pay Pal,Completed
T60554,C4589,Tablet,4,706.0075309839655,Credit Card,Completed
T60557,C3009,Smartphone,2,422.33167226015706,Cash,Completed
T60558,C1889,Headphones,4,740.0597136227678,Credit Card,Completed
T60559,C580,Coffee Machine,9,50.7709694339202,Credit Card,Completed
T60561,C4906,Headphones,1,50.7709694339202,Credit Card,Completed
T60569,C124,Tablet,436,555.0029943972122,Credit Card,Completed
T60574,C753,Headphones,5,764.9608194494551,Pay Pal,Completed
T60575,C701,Coffee Machine,503,50.7709694339202,Credit Card,Completed
T60577,C1892,Smartphone,5,365.4206203564808,Credit Card,Completed
T60578,C4199,Laptop,319,885.7342880490374,Pay Pal,Completed
T60579,C4704,Smartphone,2,664.7137329330922,Credit Card,Completed
T60581,C653,Tablet,381,70.64724970660774,Paypal,Completed
T60583,C1781,Laptop,9,851.9159528732229,Credit Card,Completed
T60585,C1180,Coffee Machine,450,101.96021561292709,Paypal,Completed
T60601,C4055,Smartphone,3,69.27657926419502,Credit Card,Completed
T60604,C767,Headphones,1,751.214622181493,Credit Card,Completed
T60605,C1230,Coffee Machine,870,50.7709694339202,Credit Card,Completed
T60607,C409,Coffee Machine,8,213.21623970908288,Credit Card,Completed
T60611,C2676,Coffee Machine,4,706.0168528275169,Cash,Completed
T60612,C2170,Laptop,4,639.5401277967125,Paypal,Completed
T60613,C1699,Tablet,947,50.7709694339202,Cash,Completed
T60616,C1646,Laptop,281,64.62390606210717,Paypal,Completed
T60619,Unknown,Tablet,233,50.7709694339202,Credit Card,Completed
T60620,C794,Smartphone,749,355.93,Credit Card,Completed
T60627,C1240,Smartphone,4,203.5917586973688,Credit Card,Completed
T60632,C2796,Headphones,6,50.7709694339202,Paypal,Completed
T60638,C3405,Tablet,2,50.7709694339202,Pay Pal,Completed
T60642,Unknown,Tablet,930,674.5387617335939,Paypal,Completed
T60643,C2383,Laptop,109,50.7709694339202,Credit Card,Completed
T60644,C3373,Headphones,773,50.7709694339202,Paypal,Completed
T60645,C4259,Headphones,6,50.7709694339202,Credit Card,Completed
T60646,C178,Laptop,993,50.7709694339202,Credit Card,Completed
T60648,C1366,Coffee Machine,812,776.4382787651871,Credit Card,Completed
T60652,C1717,Coffee Machine,150,50.7709694339202,Credit Card,Completed
T60653,C2404,Headphones,231,50.7709694339202,Credit Card,Completed
T60654,C1350,Smartphone,322,550.8930551806639,Paypal,Completed
T60657,C1215,Headphones,595,162.049109060128,Paypal,Completed
T60660,C3722,Tablet,1,50.7709694339202,Pay Pal,Completed
T60661,Unknown,Laptop,1,192.48989602795737,Credit Card,Completed
T60662,C3449,Tablet,4,639.5896252717173,Credit Card,Completed
T60668,C138,Coffee Machine,244,50.7709694339202,Credit Card,Completed
T60676,C1919,Coffee Machine,3,212.98024811959164,Credit Card,Completed
T60678,C1432,Tablet,6,158.19639883685377,Cash,Completed
T60683,C3479,Coffee Machine,6,589.1400751092109,Paypal,Completed
T60686,C3067,Tablet,868,110.1762101571681,Credit Card,Completed
T60693,C1534,Headphones,109,50.7709694339202,Cash,Completed
T84387,C2574,Coffee Machine,10,50.7709694339202,Credit Card,Completed
T60696,C4028,Laptop,318,50.7709694339202,Credit Card,Completed
T60699,C1633,Smartphone,6,781.8742104664844,Credit Card,Completed
T60700,C2525,Tablet,310,50.7709694339202,Cash,Completed
T60705,C121,Tablet,9,50.7709694339202,Credit Card,Completed
T60711,C3298,Tablet,6,50.7709694339202,Pay Pal,Completed
T60712,C1790,Tablet,681,807.9323131798883,Cash,Completed
T60717,C2362,Laptop,6,716.132161960943,Cash,Completed
T60719,C977,Tablet,842,583.2884387713458,Paypal,Completed
T60722,C1813,Tablet,351,50.7709694339202,Paypal,Completed
T60723,C3734,Laptop,688,50.7709694339202,Pay Pal,Completed
T60728,C2452,Headphones,10,190.98197600811477,Pay Pal,Completed
T60733,C1168,Laptop,958,127.93617391377666,Paypal,Completed
T60736,C1164,Laptop,8,861.4243997137945,Pay Pal,Completed
T60737,Unknown,Laptop,665,121.449645457328,Pay Pal,Completed
T60738,C015,Coffee Machine,969,940.6515640226736,Credit Card,Completed
T60740,C1898,Smartphone,8,50.7709694339202,Paypal,Completed
T60743,C1832,Laptop,178,50.7709694339202,Credit Card,Completed
T60744,Unknown,Laptop,9,605.5168352371451,Pay Pal,Completed
T60748,C2869,Coffee Machine,9,50.7709694339202,Credit Card,Completed
T60749,C1804,Smartphone,3,70.50204336029748,Paypal,Completed
T60757,C4111,Headphones,8,50.7709694339202,Credit Card,Completed
T60761,C1570,Coffee Machine,10,50.7709694339202,Pay Pal,Completed
T60762,C4606,Coffee Machine,859,565.4022910917474,Cash,Completed
T60763,C1230,Tablet,435,493.1549272544261,Credit Card,Completed
T60764,C348,Tablet,412,50.7709694339202,Credit Card,Completed
T60768,C2386,Coffee Machine,2,50.7709694339202,Credit Card,Completed
T60774,C4972,Headphones,423,50.7709694339202,Pay Pal,Completed
T60776,C880,Headphones,852,600.2029817256621,Credit Card,Completed
T60779,C2988,Coffee Machine,461,50.7709694339202,Pay Pal,Completed
T60785,C021,Headphones,577,50.7709694339202,Paypal,Completed
T60787,C185,Tablet,134,50.7709694339202,Cash,Completed
T60791,C1004,Headphones,808,50.7709694339202,Pay Pal,Completed
T60796,C4695,Headphones,5,50.7709694339202,Paypal,Completed
T60798,C3683,Coffee Machine,6,986.9259137043492,Credit Card,Completed
T60808,C4335,Smartphone,6,50.7709694339202,Paypal,Completed
T60810,C1957,Tablet,2,50.7709694339202,Credit Card,Completed
T60815,C4044,Laptop,808,50.7709694339202,Credit Card,Completed
T60820,C3444,Headphones,10,810.9742914398875,Cash,Completed
T60824,C2777,Tablet,2,50.7709694339202,Credit Card,Completed
T60835,C3780,Coffee Machine,750,806.1177989038655,Credit Card,Completed
T60836,C4741,Laptop,9,50.7709694339202,Credit Card,Completed
T60840,Unknown,Headphones,200,700.4267304181161,Credit Card,Completed
T60842,C2386,Laptop,1,50.7709694339202,Credit Card,Completed
T60844,C577,Tablet,999,50.7709694339202,Paypal,Completed
T60847,C3894,Headphones,362,50.7709694339202,Pay Pal,Completed
T60848,C2363,Smartphone,6,50.7709694339202,Cash,Completed
T60849,C1502,Laptop,7,854.4232246273142,Credit Card,Completed
T60851,Unknown,Laptop,477,502.5966969036226,Paypal,Completed
T60852,C1702,Coffee Machine,4,857.992707758627,Paypal,Completed
T60854,C718,Laptop,6,799.1216761043686,Pay Pal,Completed
T60855,C2765,Tablet,326,50.7709694339202,Credit Card,Completed
T60857,C2533,Laptop,927,50.7709694339202,Pay Pal,Completed
T60864,C414,Headphones,1,50.7709694339202,Credit Card,Completed
T60867,C3901,Laptop,2,969.74,Pay Pal,Completed
T60869,C3076,Tablet,278,50.7709694339202,Credit Card,Completed
T60872,C4770,Headphones,740,50.7709694339202,Credit Card,Completed
T60873,C603,Tablet,259,50.7709694339202,Credit Card,Completed
T60875,C573,Headphones,5,281.1736911283612,Cash,Completed
T60878,C753,Tablet,8,107.03032552302336,Cash,Completed
T60885,C2797,Smartphone,310,493.3161281952587,Credit Card,Completed
T71449,C830,Tablet,484,50.7709694339202,Credit Card,Completed
T60896,C3527,Coffee Machine,5,200.7073608982653,Credit Card,Completed
T60897,C4813,Smartphone,6,50.7709694339202,Credit Card,Completed
T60899,C4325,Laptop,7,643.4492131749823,Cash,Completed
T60908,C414,Headphones,948,50.7709694339202,Pay Pal,Completed
T60911,C917,Coffee Machine,7,279.57886842082587,Credit Card,Completed
T60912,C2827,Headphones,198,50.7709694339202,Credit Card,Completed
T60913,C3261,Smartphone,712,664.089197951904,Paypal,Completed
T60916,C186,Smartphone,5,50.7709694339202,Pay Pal,Completed
T60917,C3449,Tablet,6,381.65,Credit Card,Completed
T60920,C4457,Coffee Machine,3,50.7709694339202,Pay Pal,Completed
T60922,C4448,Tablet,8,89.26442091769744,Pay Pal,Completed
T60928,C221,Coffee Machine,2,823.9883258389635,Credit Card,Completed
T60929,C1622,Laptop,461,50.7709694339202,Credit Card,Completed
T60930,C863,Headphones,1,596.6212737579563,Pay Pal,Completed
T60936,C1930,Smartphone,484,502.4179655730983,Paypal,Completed
T60937,C1298,Coffee Machine,718,876.9743557172975,Credit Card,Completed
T60942,C1725,Coffee Machine,5,50.7709694339202,Paypal,Completed
T60943,C4773,Tablet,6,50.7709694339202,Cash,Completed
T60944,C4631,Tablet,5,50.7709694339202,Paypal,Completed
T60945,C4384,Coffee Machine,10,632.9034821696558,Credit Card,Completed
T60960,C2893,Smartphone,567,86.38745332692493,Paypal,Completed
T60961,C3095,Tablet,405,50.7709694339202,Pay Pal,Completed
T60968,C1289,Headphones,410,50.7709694339202,Paypal,Completed
T60972,Unknown,Coffee Machine,497,719.1118625702035,Pay Pal,Completed
T60974,C1664,Laptop,4,50.7709694339202,Credit Card,Completed
T60987,C4114,Laptop,4,714.63,Pay Pal,Completed
T60992,C1660,Laptop,1,667.1513165092676,Credit Card,Completed
T60994,C1980,Smartphone,5,50.7709694339202,Credit Card,Completed
T60995,C3155,Smartphone,2,50.7709694339202,Cash,Completed
T61001,C2633,Coffee Machine,9,362.4821852220792,Paypal,Completed
T61002,C2132,Headphones,475,551.1449394019482,Pay Pal,Completed
T61006,Unknown,Headphones,8,50.7709694339202,Credit Card,Completed
T61007,C1528,Headphones,3,50.7709694339202,Paypal,Completed
T61021,C3566,Laptop,8,50.7709694339202,Pay Pal,Completed
T61025,C1726,Coffee Machine,10,896.3383297153994,Credit Card,Completed
T61029,C3051,Coffee Machine,523,815.2235269460349,Paypal,Completed
T61030,C608,Headphones,5,159.2567983465866,Paypal,Completed
T61031,C3839,Laptop,432,50.7709694339202,Credit Card,Completed
T61032,C4549,Tablet,977,50.7709694339202,Credit Card,Completed
T61033,C2743,Tablet,7,101.68731563849224,Paypal,Completed
T61036,C4655,Headphones,334,50.7709694339202,Credit Card,Completed
T61038,C915,Laptop,859,895.2,Credit Card,Completed
T61039,C4035,Coffee Machine,5,767.38,Credit Card,Completed
T61040,C4199,Headphones,832,50.7709694339202,Credit Card,Completed
T61043,C2904,Coffee Machine,8,728.3807536824397,Cash,Completed
T61051,C664,Laptop,203,273.22,Credit Card,Completed
T61058,C242,Tablet,752,50.7709694339202,Credit Card,Completed
T61060,C581,Smartphone,8,50.7709694339202,Paypal,Completed
T61063,C3578,Tablet,858,92.33,Paypal,Completed
T61073,C4420,Headphones,398,943.3399129275692,Credit Card,Completed
T61080,C302,Headphones,1,50.7709694339202,Credit Card,Completed
T61085,C3063,Coffee Machine,429,139.88034863722655,Credit Card,Completed
T61091,C4226,Laptop,116,50.7709694339202,Pay Pal,Completed
T61094,C923,Tablet,6,50.7709694339202,Credit Card,Completed
T61097,C1015,Tablet,614,531.0322857635824,Credit Card,Completed
T61098,C3834,Coffee Machine,4,973.21,Paypal,Completed
T61101,C1727,Laptop,744,50.7709694339202,Paypal,Completed
T61107,C2596,Smartphone,1,928.1713051974322,Paypal,Completed
T61110,C4099,Tablet,5,292.2418581861225,Cash,Completed
T61114,C1132,Smartphone,2,790.8638362349026,Credit Card,Completed
T61115,C1558,Smartphone,469,733.9195875646526,Pay Pal,Completed
T61118,C3758,Smartphone,403,50.7709694339202,Pay Pal,Completed
T61123,C3754,Tablet,6,50.7709694339202,Paypal,Completed
T61124,C768,Laptop,9,50.7709694339202,Pay Pal,Completed
T61125,Unknown,Smartphone,5,50.7709694339202,Credit Card,Completed
T61126,C3150,Headphones,560,50.7709694339202,Credit Card,Completed
T61132,C1442,Tablet,6,154.29837215355846,Credit Card,Completed
T61136,C149,Headphones,596,50.7709694339202,Credit Card,Completed
T61145,C1035,Headphones,400,50.7709694339202,Credit Card,Completed
T61149,C4910,Smartphone,980,954.7943674941876,Cash,Completed
T61151,C3782,Laptop,3,455.83717837166097,Paypal,Completed
T61157,C488,Headphones,236,338.8877570729693,Paypal,Completed
T61158,C4174,Smartphone,6,733.4045283022517,Paypal,Completed
T61161,C4312,Tablet,241,844.6102820402193,Cash,Completed
T61163,C4144,Smartphone,2,50.7709694339202,Pay Pal,Completed
T61166,C4511,Headphones,114,51.55039713722717,Paypal,Completed
T61172,C3710,Headphones,944,50.7709694339202,Credit Card,Completed
T61174,C3515,Laptop,6,50.7709694339202,Cash,Completed
T61176,C2844,Smartphone,1,50.7709694339202,Credit Card,Completed
T61178,C163,Coffee Machine,9,280.09975879340243,Credit Card,Completed
T61180,C2940,Laptop,9,192.47,Paypal,Completed
T61188,C350,Smartphone,880,50.7709694339202,Credit Card,Completed
T61190,C912,Coffee Machine,6,245.34141847907696,Paypal,Completed
T61194,C4942,Coffee,297,50.7709694339202,Pay Pal,Completed
T61195,C2231,Coffee Machine,5,553.1778104270722,Credit Card,Completed
T61204,C1192,Laptop,5,923.9986701984492,Paypal,Completed
T61206,C2396,Smartphone,291,171.37116090897365,Pay Pal,Completed
T61207,Unknown,Coffee Machine,4,898.15,Credit Card,Completed
T61210,C2132,Laptop,7,50.7709694339202,Credit Card,Completed
T61211,C4654,Laptop,5,350.48364526183974,Paypal,Completed
T61215,C2057,Laptop,327,50.7709694339202,Paypal,Completed
T61216,C522,Coffee Machine,5,505.4252086143452,Paypal,Completed
T61221,C2170,Laptop,468,664.0551323051686,Credit Card,Completed
T61223,C3428,Tablet,253,50.7709694339202,Cash,Completed
T61228,C2265,Headphones,3,50.7709694339202,Credit Card,Completed
T61233,C1476,Laptop,8,356.0807638755253,Paypal,Completed
T61236,C3802,Tablet,9,50.7709694339202,Credit Card,Completed
T61237,C4764,Smartphone,8,309.32515019118114,Paypal,Completed
T61244,C514,Coffee Machine,6,216.9877194482344,Pay Pal,Completed
T61249,C3975,Laptop,2,782.1554649652477,Credit Card,Completed
T61251,C4955,Laptop,853,50.7709694339202,Credit Card,Completed
T61252,C3535,Tablet,382,50.7709694339202,Paypal,Completed
T61253,C4377,Smartphone,10,272.84,Credit Card,Completed
T61254,C3002,Laptop,264,50.7709694339202,Credit Card,Completed
T61259,C4605,Smartphone,389,50.7709694339202,Pay Pal,Completed
T61263,C100,Headphones,437,241.83088204277357,Paypal,Completed
T61265,C4986,Headphones,115,360.6763247022027,Paypal,Completed
T61272,C1524,Laptop,7,50.7709694339202,Paypal,Completed
T61276,C1736,Headphones,477,373.7646301232537,Credit Card,Completed
T61282,C1141,Tablet,9,50.7709694339202,Credit Card,Completed
T61285,C272,Coffee Machine,5,625.8680967754054,Credit Card,Completed
T61286,C4571,Headphones,764,429.0059847635923,Paypal,Completed
T61291,C4745,Smartphone,499,115.73,Credit Card,Completed
T61298,C402,Laptop,866,50.7709694339202,Credit Card,Completed
T61312,C258,Smartphone,5,50.7709694339202,Pay Pal,Completed
T61315,C835,Smartphone,219,50.7709694339202,Credit Card,Completed
T61322,C503,Coffee Machine,920,188.6542184182664,Pay Pal,Completed
T61323,Unknown,Smartphone,225,153.1,Cash,Completed
T61327,C1268,Laptop,335,493.21575079662585,Paypal,Completed
T61331,C2073,Smartphone,6,50.7709694339202,Pay Pal,Completed
T61332,C4576,Tablet,520,50.7709694339202,Paypal,Completed
T61339,C1381,Coffee Machine,10,495.78,Paypal,Completed
T61340,C4707,Headphones,944,88.76218034264578,Paypal,Completed
T61341,C3423,Smartphone,4,50.7709694339202,Credit Card,Completed
T61342,C2559,Coffee,635,50.7709694339202,Paypal,Completed
T61344,C4160,Smartphone,901,301.40064406129096,Credit Card,Completed
T61348,C993,Smartphone,7,50.7709694339202,Credit Card,Completed
T61353,C253,Tablet,765,50.7709694339202,Paypal,Completed
T61365,C930,Smartphone,140,782.4748746766453,Cash,Completed
T61368,C2253,Laptop,408,111.33211642975894,Pay Pal,Completed
T61371,C2028,Coffee Machine,728,50.7709694339202,Paypal,Completed
T61372,C2090,Laptop,104,563.787374631284,Credit Card,Completed
T61373,C4453,Coffee Machine,822,50.7709694339202,Paypal,Completed
T61374,C2923,Coffee Machine,9,784.5759903293045,Credit Card,Completed
T61380,C2183,Headphones,691,50.7709694339202,Credit Card,Completed
T61388,C2081,Coffee Machine,9,733.0677348794511,Credit Card,Completed
T61389,C3615,Headphones,758,50.7709694339202,Credit Card,Completed
T61395,C731,Tablet,512,50.7709694339202,Credit Card,Completed
T61396,C043,Smartphone,4,976.501160802248,Cash,Completed
T61403,C1019,Headphones,6,331.9237387930533,Credit Card,Completed
T61408,C3255,Headphones,9,50.7709694339202,Credit Card,Completed
T61411,C3680,Coffee Machine,10,50.7709694339202,Pay Pal,Completed
